@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
7685,'2019/01/23 12:07:14:584',6,0.8095,-1.02049,0.209377,0.099745,0.455333,0.092784,0.021484,0.124031,0.446917,0.084847,0.261189,0.402889,0.132913,1335.058594,0.094127,0.4376,4
7686,'2019/01/23 12:07:14:600',6,0.98404,-0.733547,0.197129,0.330174,0.253162,0.102498,0.029509,0.192806,0.398978,-0.090696,0.342004,0.482619,0.095713,1378.125,0.054182,0.337124,4
7687,'2019/01/23 12:07:14:616',6,1.084502,-0.403315,0.058129,0.124169,0.105881,-0.235604,-0.112538,0.39555,0.586472,0.079124,0.385817,0.580478,0.068622,1378.125,0.036226,0.285274,4
7688,'2019/01/23 12:07:14:633',6,1.326877,-0.155638,0.303906,0.128976,-0.091693,-0.364866,-0.097513,0.487514,0.471872,0.136384,0.331988,0.340236,0.171779,301.464844,0.039845,0.399862,4
7689,'2019/01/23 12:07:14:649',6,1.279218,-0.052254,0.118213,-0.07817,-0.186777,-0.310305,-0.098525,0.404388,0.505908,0.116292,0.332194,0.428978,0.14706,301.464844,0.037837,0.38217,4
7690,'2019/01/23 12:07:14:666',6,1.158773,0.088978,0.203106,0.082858,-0.315322,-0.470244,-0.087376,0.489072,0.423655,0.351562,0.321764,0.255377,0.201977,301.464844,0.036529,0.359107,4
7691,'2019/01/23 12:07:14:683',6,0.4786,0.453076,0.032646,0.123444,-0.258073,-0.251794,0.068953,0.511589,0.18866,0.488456,0.37083,0.213607,0.098785,301.464844,0.087808,0.291454,4
7692,'2019/01/23 12:07:14:700',6,1.024849,0.3343,0.364421,0.291366,-0.037377,-0.212924,0.085268,0.269624,0.360035,0.086769,0.209202,0.264355,0.011178,301.464844,0.031374,0.21882,4
7693,'2019/01/23 12:07:14:716',6,1.01497,0.296803,0.358503,0.181183,0.099294,-0.361023,-0.08291,0.548271,0.404795,0.161466,0.245858,0.18419,0.179069,301.464844,0.023897,0.164943,4
7694,'2019/01/23 12:07:14:733',6,1.062736,0.098827,0.226821,0.005028,0.174296,-0.220873,-0.091881,0.334808,0.413829,0.248987,0.308739,0.435146,0.225815,301.464844,0.02021,0.152366,4
7695,'2019/01/23 12:07:14:749',6,0.996725,0.21446,0.2756,0.196944,-0.083642,-0.321114,0.1123,0.495502,0.431168,0.26193,0.315752,0.286255,0.164277,301.464844,0.016241,0.12559,4
7696,'2019/01/23 12:07:14:767',6,0.820791,-0.136839,0.308778,0.231972,-0.02643,-0.208071,0.103335,0.533802,0.453776,0.206201,0.393644,0.453218,0.216776,301.464844,0.015895,0.10006,4
7697,'2019/01/23 12:07:14:783',6,0.898323,-0.168152,0.184704,0.250631,0.125784,-0.310724,0.056629,0.426011,0.429351,0.201295,0.312453,0.343919,0.226806,1335.058594,0.017586,0.099445,4
7698,'2019/01/23 12:07:14:800',6,1.000283,-0.031746,0.202795,0.215226,0.042045,-0.22958,0.051973,0.492498,0.436896,0.164067,0.137414,0.337655,0.309232,1335.058594,0.018827,0.117075,4
7699,'2019/01/23 12:07:14:816',6,0.844789,0.079682,0.441703,0.327696,0.160832,-0.307988,0.048578,0.426224,0.369156,0.00376,0.191319,0.288382,0.241474,1335.058594,0.013592,0.072661,4
7700,'2019/01/23 12:07:14:833',6,0.693814,-0.071394,0.234069,0.157467,0.025937,-0.280981,0.05273,0.442743,0.452595,0.208951,0.288856,0.405825,0.327369,1335.058594,0.015169,0.082644,4
7701,'2019/01/23 12:07:14:851',6,0.711859,0.218319,0.226983,0.092205,0.059409,-0.14319,0.054745,0.486213,0.378374,0.120397,0.124805,0.352325,0.150349,1335.058594,0.016149,0.121423,4
7702,'2019/01/23 12:07:14:867',6,0.766811,-0.015377,0.184785,0.147704,0.149398,-0.137189,0.15795,0.318424,0.250792,0.278963,0.314252,0.381156,0.40093,1335.058594,0.016001,0.082447,4
7703,'2019/01/23 12:07:14:883',6,0.766498,0.319546,0.137584,0.517542,0.164389,-0.17047,0.027569,0.213078,0.289461,0.171983,0.155819,0.162961,0.329247,1335.058594,0.018277,0.069542,4
7704,'2019/01/23 12:07:14:900',6,1.039181,0.065056,0.194908,0.165547,0.145823,-0.143675,0.117446,0.289762,0.261361,0.246069,0.225509,0.178592,0.302487,301.464844,0.013424,0.078658,4
7705,'2019/01/23 12:07:14:916',6,0.89561,0.111494,0.378922,0.117407,0.071876,-0.218566,0.206246,0.402988,0.276263,0.271428,0.313229,0.239622,0.230209,344.53125,0.013805,0.070741,4
7706,'2019/01/23 12:07:14:934',6,0.972932,0.021937,0.40863,0.205536,0.072976,-0.047405,0.224292,0.382184,0.291379,0.118609,0.170368,0.1783,0.228099,344.53125,0.011968,0.05261,4
7707,'2019/01/23 12:07:14:949',6,0.761604,0.015878,0.42938,0.236808,0.140369,-0.115635,0.007802,0.233088,0.410515,0.271141,0.299683,0.166766,0.224059,301.464844,0.010202,0.043148,4
7708,'2019/01/23 12:07:14:967',6,0.843256,0.029499,0.426761,0.225904,0.309274,-0.20118,-0.052506,0.277086,0.314974,0.292301,0.328685,0.252145,0.178698,1335.058594,0.009895,0.042143,4
7709,'2019/01/23 12:07:14:983',6,0.802544,-0.082485,0.412607,0.209187,0.18932,-0.125603,0.09284,0.382124,0.483849,0.334829,0.225895,0.070807,0.192658,344.53125,0.009731,0.043804,4
7710,'2019/01/23 12:07:15:000',6,0.817204,-0.087687,0.198583,0.209891,0.45686,0.006693,0.084315,0.231284,0.214508,0.283177,0.213254,0.1457,0.254269,990.527344,0.012351,0.045632,4
7711,'2019/01/23 12:07:15:016',6,0.781555,0.094451,0.407024,0.448732,0.356876,-0.021976,0.054552,0.222533,0.0375,0.132293,0.346678,0.177255,0.304272,1335.058594,0.010905,0.043677,4
7712,'2019/01/23 12:07:15:034',6,0.947913,0.09061,0.458288,0.414096,0.213195,-0.110461,0.069031,0.381484,0.268868,0.183885,0.126219,0.000876,0.156714,129.199219,0.009922,0.05025,4
7713,'2019/01/23 12:07:15:049',6,0.899222,-0.571014,0.112971,0.258628,0.19246,-0.138857,0.093596,0.243845,0.529942,0.138876,0.285847,0.576667,0.280448,1291.992188,0.042017,0.250024,4
7714,'2019/01/23 12:07:15:067',6,1.118924,-0.231131,0.181349,0.174153,0.20912,-0.184571,-0.167969,0.207049,0.375125,0.304914,0.271242,0.454429,0.148723,301.464844,0.035757,0.235023,4
7715,'2019/01/23 12:07:15:083',6,1.311366,0.011856,0.170345,-0.074589,-0.010309,-0.264239,-0.20381,0.336558,0.498674,0.204319,0.242038,0.408241,0.292254,301.464844,0.036752,0.381622,4
7716,'2019/01/23 12:07:15:100',6,1.372403,0.230682,0.30155,0.044157,-0.123088,-0.284437,-0.116124,0.335544,0.469353,0.192869,0.211795,0.310462,0.316457,301.464844,0.035543,0.394338,4
7717,'2019/01/23 12:07:15:116',6,1.410063,0.071711,-0.033001,-0.036387,-0.227725,-0.293188,0.003048,0.369808,0.323825,0.161066,0.399616,0.307702,0.273636,301.464844,0.038628,0.455176,4
7718,'2019/01/23 12:07:15:134',6,1.351689,0.244087,0.201654,-0.020502,-0.088136,-0.313558,-0.101549,0.373974,0.399063,0.070336,0.342005,0.45147,0.164347,301.464844,0.035198,0.393667,4
7719,'2019/01/23 12:07:15:150',6,1.233069,0.237913,0.296991,-0.083502,-0.032072,-0.272293,-0.033858,0.288363,0.368162,0.227276,0.300449,0.298156,0.226362,301.464844,0.025144,0.276286,4
7720,'2019/01/23 12:07:15:167',6,1.246318,0.24733,0.275388,0.049404,-0.108513,-0.311233,-0.00277,0.391908,0.445886,0.237662,0.338485,0.245848,0.190328,301.464844,0.023853,0.251333,4
7721,'2019/01/23 12:07:15:183',6,1.001652,0.2335,0.375075,0.046803,0.021915,-0.125369,-0.003738,0.190856,0.413076,0.282485,0.395665,0.284289,0.140488,301.464844,0.021883,0.193025,4
7722,'2019/01/23 12:07:15:199',6,1.063036,0.072448,0.299354,0.005175,-0.235994,-0.170593,0.120127,0.256898,0.345166,0.244131,0.352727,0.281187,0.303772,301.464844,0.018605,0.139126,4
7723,'2019/01/23 12:07:15:216',6,0.970367,0.316742,0.408835,0.034865,-0.111501,-0.16275,0.031074,0.29402,0.45119,0.405788,0.361847,0.273962,0.150026,301.464844,0.012073,0.108405,4
7724,'2019/01/23 12:07:15:234',6,1.111307,0.280309,0.386534,-0.125908,-0.199692,-0.176074,-0.088098,0.320002,0.455693,0.196335,0.190232,0.350631,0.242673,301.464844,0.017088,0.147979,4
7725,'2019/01/23 12:07:15:250',6,1.03642,0.451581,0.272778,0.04901,-0.046224,-0.094567,0.173779,0.381091,0.0158,0.293764,0.115799,0.174213,0.105757,301.464844,0.033465,0.162348,4
7726,'2019/01/23 12:07:15:266',6,0.995746,0.296088,0.239186,0.081185,0.067907,-0.105691,0.10989,0.302398,0.228379,0.298223,0.277334,0.23604,0.244913,301.464844,0.015086,0.09104,4
7727,'2019/01/23 12:07:15:283',6,0.990285,0.299593,0.344903,0.021756,-0.093975,-0.219792,0.069314,0.380867,0.333867,0.286532,0.375247,0.263079,0.242305,301.464844,0.011109,0.088432,4
7728,'2019/01/23 12:07:15:300',6,0.819837,0.109648,0.271354,0.056583,-0.084977,-0.251299,0.108167,0.418282,0.371831,0.156297,0.393566,0.275104,0.302961,301.464844,0.012107,0.071276,4
7729,'2019/01/23 12:07:15:317',6,0.94455,0.30855,0.675565,0.1485,-0.050783,-0.225605,0.138256,0.337584,0.435867,0.230782,0.138249,0.129671,0.183425,301.464844,0.011343,0.072928,4
7730,'2019/01/23 12:07:15:333',6,1.039881,0.078134,0.485491,0.242422,0.12342,-0.009931,0.041367,0.212844,0.348242,0.252655,0.390646,0.312161,0.042141,301.464844,0.008738,0.051231,4
7731,'2019/01/23 12:07:15:350',6,0.783117,0.269525,0.460234,0.218892,0.222906,0.016284,0.035367,0.238059,0.319903,0.443926,0.210577,0.093197,0.13475,344.53125,0.010725,0.089025,4
7732,'2019/01/23 12:07:15:367',6,0.837763,0.231609,0.353026,0.101111,0.171124,-0.158865,0.253242,0.183328,0.19538,0.371959,0.158665,0.241973,0.183395,301.464844,0.016181,0.122645,4
7733,'2019/01/23 12:07:15:383',6,0.754133,0.172541,0.239977,0.089318,0.166604,-0.0438,0.296528,0.267213,0.281892,0.379958,0.258277,0.334922,0.164663,301.464844,0.010067,0.04239,4
7734,'2019/01/23 12:07:15:400',6,0.908764,0.056846,0.345652,0.184514,0.180783,-0.060748,0.158325,0.257252,0.278993,0.309438,0.241187,0.193898,0.160319,344.53125,0.007088,0.032067,4
7735,'2019/01/23 12:07:15:417',6,0.501633,-0.265116,-0.249698,-0.259657,0.236417,0.161664,0.15,0.232832,0.083035,0.307542,0.321432,0.253634,0.272218,775.195313,0.094117,0.242283,4
7736,'2019/01/23 12:07:15:433',6,0.961265,0.091171,0.445654,0.136144,0.20715,0.141142,0.185195,0.325722,0.076345,0.182061,0.233515,0.191617,0.207802,129.199219,0.009266,0.044585,4
7737,'2019/01/23 12:07:15:449',6,0.928334,0.195453,0.372302,0.214686,0.270991,0.051335,0.166785,0.199367,0.131773,0.175613,0.264307,0.248069,0.336783,215.332031,0.006651,0.036826,4
7738,'2019/01/23 12:07:15:466',6,1.188645,-0.682818,0.182927,0.295697,0.188448,0.099689,-0.052304,0.079226,0.400744,0.123444,0.203107,0.403427,0.220488,1248.925781,0.036331,0.198168,4
7739,'2019/01/23 12:07:15:483',6,1.096356,-0.372232,0.212895,0.078141,0.024768,-0.126777,-0.191997,-0.018975,0.445848,0.442594,0.30005,0.427254,0.380147,258.398438,0.026795,0.203912,4
7740,'2019/01/23 12:07:15:500',6,1.227681,-0.100564,0.203214,-0.106311,-0.201137,-0.292868,-0.335146,0.075126,0.55685,0.375381,0.134021,0.298422,0.363205,301.464844,0.041497,0.419651,4
7741,'2019/01/23 12:07:15:516',6,1.242289,0.335072,0.312944,-0.091713,-0.147016,-0.374448,-0.133475,0.223705,0.484679,0.212119,0.240607,0.354974,0.351426,258.398438,0.040668,0.517023,4
7742,'2019/01/23 12:07:15:533',6,1.495258,0.369171,0.091385,-0.140537,-0.127786,-0.27644,-0.251118,0.168038,0.514505,0.21822,0.127844,0.354955,0.37874,258.398438,0.049605,0.593871,4
7743,'2019/01/23 12:07:15:549',6,1.448976,0.386286,0.318984,-0.127084,-0.281586,-0.355671,-0.117017,0.250664,0.404484,0.22407,0.332693,0.290988,0.253332,258.398438,0.051791,0.702086,4
7744,'2019/01/23 12:07:15:567',6,1.467245,0.535459,0.338487,-0.156389,-0.302961,-0.343987,0.078522,0.261825,0.159746,0.225879,0.358454,0.193042,0.261077,258.398438,0.047682,0.622323,4
7745,'2019/01/23 12:07:15:583',6,1.039166,0.482821,0.131713,-0.007273,-0.304672,-0.331989,-0.032674,0.283067,0.227447,0.392019,0.225858,0.373502,0.128272,258.398438,0.059155,0.579583,4
7746,'2019/01/23 12:07:15:600',6,0.878801,0.283239,0.409804,-0.024769,-0.261942,-0.483629,-0.010016,0.303677,0.036314,0.387394,0.300562,0.249936,0.037551,258.398438,0.092436,0.630734,4
7747,'2019/01/23 12:07:15:617',6,1.025069,0.5662,0.379933,0.084579,-0.295826,-0.485155,0.076408,0.215918,0.171904,0.531752,0.454128,0.211084,0.025452,301.464844,0.053463,0.539255,4
7748,'2019/01/23 12:07:15:634',6,1.32633,0.473898,0.363886,-0.140539,-0.224188,-0.335954,-0.094271,0.106318,0.341765,0.407325,0.38906,0.235247,0.176957,258.398438,0.035123,0.440346,4
7749,'2019/01/23 12:07:15:649',6,1.374752,0.320499,0.138607,-0.091961,-0.143774,-0.179374,-0.190041,0.159511,0.369352,0.35445,0.4177,0.283984,0.256766,301.464844,0.030612,0.419467,4
7750,'2019/01/23 12:07:15:667',6,1.270189,0.25295,0.28932,-0.180833,-0.351685,-0.270434,-0.160736,0.064561,0.38622,0.309429,0.451972,0.327511,0.26619,258.398438,0.032478,0.419175,4
7751,'2019/01/23 12:07:15:683',6,1.326802,0.500501,0.266312,-0.188446,-0.1676,-0.338106,-0.1483,0.148604,0.404876,0.388701,0.296176,0.216611,0.225474,301.464844,0.032344,0.384938,4
7752,'2019/01/23 12:07:15:701',6,1.252962,0.317287,0.326306,-0.07172,-0.085001,-0.239976,-0.00615,0.320961,0.393334,0.21861,0.314108,0.310969,0.412101,301.464844,0.020949,0.239849,4
7753,'2019/01/23 12:07:15:716',6,1.257305,0.399921,0.411112,-0.099308,-0.109256,-0.091988,-0.036999,0.131529,0.350932,0.340891,0.233411,0.285094,0.238325,301.464844,0.020149,0.22176,4
7754,'2019/01/23 12:07:15:733',6,1.200688,0.375095,0.304441,-0.118636,-0.041833,-0.216532,-0.035375,0.116843,0.31614,0.380493,0.386246,0.240699,0.350631,258.398438,0.016401,0.177737,4
7755,'2019/01/23 12:07:15:749',6,0.938776,0.347681,0.398283,0.15874,-0.104544,-0.192757,-0.130463,0.258157,0.210644,0.342746,0.26088,0.320127,0.195876,258.398438,0.020989,0.13205,4
7756,'2019/01/23 12:07:15:767',6,1.085565,0.11631,0.34774,-0.032132,-0.161599,-0.27289,-0.055244,0.19331,0.312998,0.314194,0.429711,0.372559,0.177478,258.398438,0.014675,0.136168,4
7757,'2019/01/23 12:07:15:783',6,1.05861,0.270218,0.480958,-0.022811,-0.045366,-0.217551,-0.049866,0.184279,0.404648,0.361731,0.355128,0.301233,0.295448,258.398438,0.011808,0.105443,4
7758,'2019/01/23 12:07:15:800',6,0.926721,0.099741,0.260925,-0.041659,-0.170241,-0.318285,0.044026,0.144449,0.254391,0.365659,0.443564,0.238038,0.353492,258.398438,0.011179,0.085899,4
7759,'2019/01/23 12:07:15:816',6,1.070092,0.209991,0.268626,-0.051438,0.153473,-0.211472,-0.098436,0.256222,0.439257,0.385776,0.321037,0.274738,0.167862,301.464844,0.010902,0.078669,4
7760,'2019/01/23 12:07:15:834',6,1.058346,0.207046,0.481946,0.058631,0.059392,-0.108991,0.037342,0.26738,0.257828,0.227531,0.34938,0.323708,0.286176,301.464844,0.009697,0.058111,4
7761,'2019/01/23 12:07:15:849',6,0.46611,-0.298157,0.115104,0.394179,0.140252,0.015364,0.322092,0.021257,0.31176,0.306804,0.178069,0.209329,0.002779,1507.324219,0.089598,0.270456,4
7762,'2019/01/23 12:07:15:866',6,0.897934,0.32848,0.295703,0.425009,0.337544,0.119681,0.037601,-0.055417,0.032862,0.234286,0.305922,0.205099,0.109909,129.199219,0.019847,0.122099,4
7763,'2019/01/23 12:07:15:883',6,0.960053,0.206384,0.31093,0.206642,0.050679,0.032237,0.27039,0.204935,0.14638,0.290682,0.232311,0.261937,0.243172,301.464844,0.010726,0.056884,4
7764,'2019/01/23 12:07:15:899',6,0.902214,-0.951848,0.063163,0.149803,0.232532,0.021841,0.034347,0.107158,0.422738,0.186694,0.178415,0.375054,0.197684,1033.59375,0.062584,0.524617,4
7765,'2019/01/23 12:07:15:916',6,1.083313,-0.576127,0.1998,0.29722,0.366172,0.026862,-0.296257,-0.017823,0.483303,0.271138,0.186525,0.381923,0.210191,1076.660156,0.048998,0.466365,4
7766,'2019/01/23 12:07:15:932',6,1.199973,-0.242376,0.025595,0.20871,0.314005,-0.167749,-0.360048,0.032299,0.473251,0.426043,0.355799,0.1537,0.217918,1033.59375,0.037033,0.353226,4
7767,'2019/01/23 12:07:15:949',6,1.11744,-0.019772,0.178612,0.228298,0.24301,-0.089812,-0.339597,0.050503,0.403668,0.349914,0.122559,0.099565,0.285927,1076.660156,0.041544,0.323765,4
7768,'2019/01/23 12:07:15:967',6,1.340832,0.008588,0.006858,0.007402,0.187128,-0.327316,-0.413731,-0.074572,0.509859,0.450684,0.176109,0.134655,0.262564,258.398438,0.046626,0.41945,4
7769,'2019/01/23 12:07:15:983',6,1.312729,-0.088308,0.080999,0.159751,0.182399,-0.168555,-0.359991,0.120454,0.462261,0.435277,0.280113,0.090778,0.254301,1033.59375,0.037152,0.362112,4
7770,'2019/01/23 12:07:16:000',6,1.097663,-0.07717,0.10106,0.178875,0.174772,-0.321451,-0.364647,0.021402,0.483603,0.490727,0.315199,0.114523,0.312323,258.398438,0.024522,0.212152,4
7771,'2019/01/23 12:07:16:017',6,1.082836,0.099533,0.173901,0.101491,0.188207,-0.219183,-0.394355,-0.002735,0.56215,0.570846,0.223638,0.118081,0.322198,258.398438,0.02785,0.248889,4
7772,'2019/01/23 12:07:16:033',6,1.260265,-0.088771,-0.052558,0.086454,0.114293,-0.170492,-0.363511,0.011485,0.470888,0.505849,0.346889,0.062785,0.362243,258.398438,0.031895,0.281414,4
7773,'2019/01/23 12:07:16:050',6,1.093168,-0.038241,0.231652,0.158862,0.21725,-0.212987,-0.183687,0.137979,0.581085,0.408175,0.247451,0.217621,0.241804,258.398438,0.016769,0.134048,4
7774,'2019/01/23 12:07:16:067',6,1.050017,0.01044,0.200101,0.149032,0.326538,-0.050897,-0.308644,-0.002303,0.429575,0.524273,0.375396,0.155529,0.311556,258.398438,0.016697,0.127851,4
7775,'2019/01/23 12:07:16:083',6,1.112564,0.023838,0.224454,-0.028591,0.220528,-0.106275,-0.377274,0.034789,0.521443,0.547909,0.364022,0.160534,0.245192,258.398438,0.019983,0.170528,4
7776,'2019/01/23 12:07:16:100',6,1.143979,0.038697,0.223542,0.105774,0.158629,-0.236963,-0.211767,0.104536,0.444617,0.38204,0.303765,0.173667,0.236034,258.398438,0.0158,0.131411,4
7777,'2019/01/23 12:07:16:117',6,1.08758,0.202673,0.439139,0.227802,0.179143,-0.024564,-0.129901,0.036572,0.408837,0.49449,0.236878,0.083143,0.229075,258.398438,0.010581,0.082898,4
7778,'2019/01/23 12:07:16:133',6,1.010791,0.127955,0.363784,0.30249,0.255912,0.015757,-0.132066,0.038292,0.513056,0.36179,0.130058,0.146541,0.327492,1033.59375,0.010085,0.060923,4
7779,'2019/01/23 12:07:16:150',6,1.072816,-0.010558,0.257834,0.079347,0.109834,-0.163514,-0.231506,0.067369,0.390197,0.409383,0.416906,0.26407,0.249716,258.398438,0.013839,0.098512,4
7780,'2019/01/23 12:07:16:166',6,1.10528,0.30391,0.329148,0.072456,0.210273,-0.118002,-0.275873,0.122241,0.540703,0.455993,0.376218,0.218913,0.162254,258.398438,0.011223,0.107955,4
7781,'2019/01/23 12:07:16:183',6,0.98142,0.200937,0.437892,0.053085,0.020099,-0.041835,-0.125986,0.12366,0.352668,0.434094,0.379774,0.306519,0.24263,258.398438,0.008326,0.067119,4
7782,'2019/01/23 12:07:16:200',6,1.130075,0.308653,0.304877,0.038041,0.040254,0.003625,-0.065464,0.139538,0.405794,0.351359,0.28336,0.278272,0.31198,258.398438,0.010693,0.092002,4
7783,'2019/01/23 12:07:16:217',6,1.094938,0.148404,0.194214,0.097105,0.031509,-0.138208,-0.099,0.145693,0.394582,0.387033,0.457737,0.291443,0.198392,258.398438,0.010288,0.085265,4
7784,'2019/01/23 12:07:16:233',6,1.127674,0.203678,0.310804,0.259108,0.136412,-0.094681,0.033504,0.190639,0.417355,0.269601,0.229282,0.080078,0.294626,258.398438,0.008712,0.058674,4
7785,'2019/01/23 12:07:16:250',6,0.919386,0.225627,0.282795,0.174369,0.430744,0.179223,-0.094173,0.084032,0.318058,0.228055,0.28692,0.213031,0.281529,1033.59375,0.006228,0.026244,4
7786,'2019/01/23 12:07:16:267',6,1.0655,0.092087,0.267671,0.009044,0.122604,-0.035683,-0.122785,0.096208,0.336957,0.298863,0.368907,0.203395,0.272615,258.398438,0.009814,0.061887,4
7787,'2019/01/23 12:07:16:284',6,1.120343,0.238144,0.433592,0.099841,0.085762,-0.092646,-0.142174,-0.007207,0.34189,0.424716,0.327015,0.164893,0.248201,258.398438,0.009485,0.067321,4
7788,'2019/01/23 12:07:16:300',6,1.043268,0.261692,0.386302,0.184893,0.173548,0.027556,0.038951,0.075546,0.215246,0.410127,0.456069,0.332789,0.140428,258.398438,0.007471,0.055352,4
7789,'2019/01/23 12:07:16:316',6,0.971285,0.237161,0.425233,0.247373,0.227626,0.050084,0.173518,0.164922,0.117489,0.136148,0.277081,0.244692,0.231876,172.265625,0.005619,0.023082,4
7790,'2019/01/23 12:07:16:333',6,0.697631,0.024896,0.393637,0.030908,-0.032065,-0.04012,-0.022248,0.213804,0.223026,0.377528,0.352493,0.355334,0.273951,258.398438,0.010138,0.042178,4
7791,'2019/01/23 12:07:16:350',6,0.270969,-0.081921,-0.165097,0.334273,-0.010436,0.002195,0.218017,-0.031421,0.176603,0.544249,0.298146,0.17846,0.220142,947.460938,0.079281,0.201493,4
7792,'2019/01/23 12:07:16:366',6,0.877972,0.258614,0.19569,0.242531,0.072321,0.080347,0.056591,-0.112847,0.149753,0.443577,0.244549,0.183334,0.186452,215.332031,0.013992,0.057822,4
7793,'2019/01/23 12:07:16:383',6,0.657207,0.544065,-0.08444,0.27806,-0.029267,0.139283,0.044151,0.169235,0.189964,0.214998,0.371956,0.217798,0.379489,258.398438,0.016484,0.071162,4
7794,'2019/01/23 12:07:16:400',6,0.973103,0.361884,0.173508,0.114061,-0.125357,0.011431,0.023507,0.145808,0.1724,0.175392,0.319819,0.220009,0.340839,258.398438,0.010265,0.068982,4
7795,'2019/01/23 12:07:16:416',6,0.95703,0.397063,0.281277,0.17737,0.060801,-0.023498,-0.0294,-0.023849,0.227829,0.336807,0.390423,0.233538,0.274867,258.398438,0.007364,0.045635,4
7796,'2019/01/23 12:07:16:433',6,0.962274,0.177969,0.463321,0.157281,0.084036,-0.024855,0.069694,0.166455,0.270513,0.266243,0.251806,0.321379,0.241004,215.332031,0.006471,0.035558,4
7797,'2019/01/23 12:07:16:451',6,1.097438,0.333174,0.37774,0.196757,0.051943,-0.007462,-0.014526,0.136159,0.397166,0.285186,0.330535,0.065012,0.232302,258.398438,0.006039,0.034605,4
7798,'2019/01/23 12:07:16:466',6,0.915623,0.166902,0.245839,0.044218,0.182438,-0.006473,0.152995,0.260267,0.331172,0.343413,0.317672,0.256639,0.377495,258.398438,0.005227,0.026325,4
7799,'2019/01/23 12:07:16:483',6,0.885782,0.333833,0.486613,0.209881,0.208572,0.040798,-0.004377,0.069801,0.22487,0.250362,0.316344,0.342757,0.28927,258.398438,0.00494,0.023362,4
7800,'2019/01/23 12:07:16:500',6,1.027771,0.206537,0.377259,0.222745,0.220604,0.083246,0.039755,0.101479,0.181092,0.467775,0.414041,0.00606,0.202808,215.332031,0.005494,0.024677,4
7801,'2019/01/23 12:07:16:516',6,0.735921,0.088289,0.469311,0.304717,0.444595,0.138859,0.234361,0.140693,0.245754,0.278553,0.311987,0.133531,0.083168,129.199219,0.004323,0.015185,4
7802,'2019/01/23 12:07:16:533',6,0.895622,0.208037,0.442274,0.264095,0.325191,0.043255,-0.069913,0.086819,0.186403,0.182019,0.288505,0.297611,0.28438,215.332031,0.004596,0.020344,4
7803,'2019/01/23 12:07:16:549',6,0.857622,0.127416,0.514276,0.393878,0.30128,0.042657,-0.153568,0.049256,0.286912,0.290801,0.307495,0.287536,0.212388,215.332031,0.004439,0.018346,4
7804,'2019/01/23 12:07:16:566',6,0.796116,-0.081162,0.247778,0.290222,0.413486,0.303149,0.328413,0.317,0.282747,0.215144,0.152446,-0.031731,0.211435,1033.59375,0.004791,0.017026,4
